QID-DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
85-629,0.0,0.0,11.82238685973477,0.0,-120.73620325655338,0
85-557,0.0,0.0,11.651993299946113,0.0,0.0,0
85-36,0.0,0.0,11.317082393647269,0.0,-120.54445047925465,0
85-1191,0.0,0.0,10.944652613779445,0.0,-120.0307945491245,0
85-117,0.0,0.0,10.78177905077654,0.0,-120.00367135915741,0
85-969,0.0,0.0,10.67633683437733,0.0,-120.47681365589133,0
85-336,0.0,0.0,10.633390577567056,0.0,-121.0560525871557,0
85-802,0.0,0.0,10.556948717588948,0.0,-120.24646040228552,0
85-236,0.0,0.0,10.449153851380808,0.0,-120.4966265320357,0
85-1393,0.0,0.0,10.398799828986476,0.0,0.0,0
85-838,0.0,0.0,10.2205033047302,0.0,-119.32899172889,0
85-57,0.0,0.0,10.057019258810877,0.0,0.0,0
85-1006,0.0,0.0,10.018429671633825,0.0,-121.14522901463735,0
85-291,0.0,0.0,9.83061819605217,0.0,-120.76710470234362,0
85-261,0.0,0.0,9.715357978704176,0.0,0.0,0
85-384,0.0,0.0,9.665121174019912,0.0,-120.5220971988322,0
85-461,0.0,0.0,9.659930071933546,0.0,-120.94323041251761,0
85-1201,0.0,0.0,0.0,-162.69060855604806,0.0,0
85-131,0.0,0.0,0.0,-165.13121680535124,0.0,0
85-94,0.0,0.0,0.0,-165.9352489574727,0.0,0
85-721,0.0,0.0,0.0,-166.22414630701633,0.0,0
85-89,0.0,0.0,0.0,-166.3870128081194,0.0,0
85-1082,0.0,0.0,0.0,-166.63199342190154,0.0,0
85-1239,0.0,0.0,0.0,-166.63820549630054,0.0,0
85-695,0.0,0.0,0.0,-166.6688970936041,0.0,0
85-662,0.0,0.0,0.0,-166.72016213947316,0.0,0
85-140,0.0,0.0,0.0,-166.87646584876543,0.0,0
85-132,0.0,0.0,0.0,-167.0403042188889,0.0,0
85-826,0.0,0.0,0.0,-167.05033127812206,0.0,0
85-417,0.0,0.0,0.0,-167.1527431693774,0.0,0
85-1226,0.0,0.0,0.0,-167.34058904762242,0.0,0
85-170,0.0,0.0,0.0,-167.34247250418238,0.0,0
85-49,0.0,0.0,0.0,-167.3702152694248,0.0,0
85-1392,0.0,0.0,0.0,-167.48051197098965,0.0,0
85-1144,0.0,0.0,0.0,-167.58331353651306,0.0,0
85-673,0.0,0.0,0.0,-167.5870662899852,0.0,0
85-452,0.0,0.0,0.0,-167.98240448809253,0.0,0
85-1325,0.0,0.0,0.0,-167.99460653769415,0.0,0
85-244,0.0,0.0,0.0,-168.16167115525485,0.0,0
85-173,0.0,0.0,0.0,-168.22533100949144,0.0,0
85-1342,0.0,0.0,0.0,-168.34840037792202,0.0,0
85-433,0.0,0.0,0.0,-168.36415105806861,0.0,0
85-33,0.0,0.0,0.0,-168.38648742801692,0.0,0
85-874,0.0,0.0,0.0,-168.4373451768686,0.0,0
85-1244,0.0,0.0,0.0,-168.46634162285372,0.0,0
85-797,0.0,0.0,0.0,-168.5126441337702,0.0,0
85-434,0.0,0.0,0.0,-168.5505956125612,0.0,0
85-1381,0.0,0.0,0.0,-168.56332151940794,0.0,0
85-1300,0.0,0.0,0.0,-168.60304867241555,0.0,0
85-155,0.0,0.0,0.0,-168.60872557411713,0.0,0
85-82,0.0,0.0,0.0,-168.63423805890315,0.0,0
85-811,0.0,0.0,0.0,-168.69911176805616,0.0,0
85-1104,0.0,0.0,0.0,-168.76375919115964,-121.29075162287728,0
85-80,0.0,0.0,0.0,-168.76556966200994,0.0,0
85-14,0.0,0.0,0.0,-168.87165329098804,0.0,0
85-252,0.0,0.0,0.0,-168.87347518645532,0.0,0
85-1356,0.0,0.0,0.0,-168.88253397766312,0.0,0
85-928,0.0,0.0,0.0,-168.91947619930073,0.0,0
85-1047,0.0,0.0,0.0,-168.95838524699946,0.0,0
85-165,0.0,0.0,0.0,-168.97208673661714,0.0,0
85-334,0.0,0.0,0.0,-168.99679152914254,0.0,0
85-849,0.0,0.0,0.0,0.0,-119.91552890100448,0
85-590,0.0,0.0,0.0,0.0,-120.90697008979524,0
85-340,0.0,0.0,0.0,0.0,-121.08077590770688,0
85-893,0.0,0.0,0.0,0.0,-121.14849712565606,0
85-828,0.0,0.0,0.0,0.0,-121.15736237116903,0
85-988,0.0,0.0,0.0,0.0,-121.17123487683665,0
85-791,0.0,0.0,0.0,0.0,-121.24742702598235,0
85-1124,0.0,0.0,0.0,0.0,-121.26558691053302,0
85-1305,0.0,0.0,0.0,0.0,-121.2982362255827,0
85-338,0.0,0.0,0.0,0.0,-121.32118881815745,0
86-94,66.57614926451843,7.902623842702605,16.160880893866114,-168.25194304077684,-135.1160455644554,0
86-494,66.27606562752106,9.631762199361722,32.070921404360604,-172.37293604629886,-126.19820555693266,0
86-798,62.69035758206735,7.536638060958273,13.015684030342284,-166.38372192917555,-135.96019568998904,0
86-25,45.29854645366019,7.688379500533113,17.55771922835288,-171.3040119295639,-135.4667214003602,0
86-1149,45.00981407203694,0.0,12.935446083806465,0.0,-135.9340571536206,0
86-146,43.42348291929092,7.306526983742726,13.340845936110586,-174.8656533277548,-135.8868788695012,0
86-1310,42.11575591676873,7.689366132564507,15.680102023319142,-173.5957342804323,-135.68997121797733,0
86-1154,40.91059258071976,7.467869935105248,11.02498075786846,-173.75848032885074,-136.76540565982017,0
86-1301,40.31889450528901,8.241969864434717,17.080919615967172,-174.39363921050608,-134.25223170996003,0
86-1214,37.25917302086953,7.140562367916685,16.185526761538554,0.0,-133.9040566986201,0
86-1268,36.99507299725583,0.0,10.903429783623412,-174.8131866741503,-136.17413283887655,0
86-192,36.01563077126565,7.956909983283531,16.03247590393856,-173.72252266618713,-134.97413984449958,0
86-1225,35.71478305349497,7.5864478129971245,12.828704120773171,-172.9624344813346,-136.41551049432834,0
86-826,35.62041909363255,0.0,10.812302398018245,-175.52670247501806,-137.1069127010428,0
86-315,35.60478487075851,0.0,10.015952891605103,-173.75169873554646,0.0,0
86-261,35.43623471321337,7.986142061994906,20.328319548180996,-176.56502405610797,-132.5872832393426,0
86-133,35.384807556146676,7.460835248135012,11.907802687203006,-175.06172619726357,-136.19969823325334,0
86-160,34.63025743991516,6.659595601988918,11.559433057860591,-173.929088348773,0.0,0
86-498,34.456090737397254,6.8838397324920875,11.481694395280092,0.0,-136.1531562485847,0
86-1213,34.206294330868474,7.503846638683584,17.891908553882427,-175.52715219239792,-134.886215834211,0
86-1259,33.83462605157068,8.021149809869932,16.011537408165296,-175.91156155625788,-134.87593500944683,0
86-234,32.99052796878279,0.0,0.0,-175.99855292735592,0.0,0
86-329,32.46687791392627,0.0,10.77266305811942,-171.03596858995652,-136.5533670957146,0
86-344,32.42244098951836,6.737570609309439,9.886098687157622,-173.9684409758902,0.0,0
86-406,31.36025659153058,6.854624345089061,0.0,-176.75667332572996,0.0,0
86-528,31.34576436066106,7.917905369048768,21.15636113468275,0.0,-132.71731326421053,0
86-197,31.280831184420737,7.389015553753773,13.015397474301231,-173.24134197744473,-136.3540927648532,0
86-1281,31.256494643841236,7.952346611016939,18.258586805025878,-174.1892861855158,-132.6624051786039,0
86-1112,30.97658126572384,7.256683892611337,12.396435010574008,0.0,-135.63920531935986,0
86-1040,30.857612887925654,6.79919689069859,11.459267599728797,-171.038455440143,0.0,0
86-927,30.447515305176314,0.0,0.0,-173.398596750551,0.0,0
86-959,30.358500224401034,6.95292293559319,10.815019175270262,0.0,-136.99555756266508,0
86-23,30.05047557328136,8.32964753651767,15.959513724751181,-175.42652093411627,-133.85433860493671,0
86-272,29.291186462071423,0.0,0.0,-174.1373265873412,0.0,0
86-1248,28.869984062813305,6.712781385610818,14.494572154430928,-173.87411801186752,-135.10061582604155,0
86-922,28.32592426185891,7.668064341079759,15.467714945010153,0.0,-134.28254220608528,0
86-1263,27.873405541279833,7.272187291883724,12.66143563923317,-174.70082239060287,0.0,0
86-96,27.857874222278483,7.416872634548207,12.377488506877867,-173.24716937142927,-135.47819514669158,0
86-801,27.702291985198862,0.0,10.308109664046043,0.0,0.0,0
86-270,26.906827656750842,0.0,10.974876600786535,0.0,-136.68594072125177,0
86-124,26.838105682869994,6.579903844198654,15.542808562199854,0.0,-135.6260348786153,0
86-688,26.808491219580358,0.0,0.0,0.0,0.0,0
86-456,26.79538514709557,6.704512787041277,13.796071059689224,0.0,-134.849727791114,0
86-248,26.778762522327767,0.0,13.975072276979594,0.0,-135.77705061401716,0
86-1197,26.28140256776874,0.0,0.0,0.0,0.0,0
86-792,26.110076107745222,6.788081456302116,11.648578852542057,-173.1436673159907,-136.49604999709058,0
86-1072,25.964600716458136,0.0,10.997322602153204,-174.6248350442489,-136.48981838152721,0
86-326,25.784768759479505,7.944569295494233,22.584822182242007,0.0,-129.7095296493947,0
86-435,25.398189026701566,7.587524876553033,15.068821998371053,-176.57229081764245,-136.17959997876406,0
86-36,24.816026365416693,7.333186291795633,18.61611367145115,0.0,-132.49898345597063,0
86-373,24.690546504858155,6.784972173911818,10.65193166024347,-174.5083024961511,0.0,0
86-105,24.59207244665724,7.612503981243391,11.843699637961764,-176.1849587650394,-136.1534415512252,0
86-27,24.563211602684905,6.968452290486988,10.819623816404462,0.0,-136.44833553279008,0
86-332,24.423352994262842,0.0,9.965484361487226,0.0,0.0,0
86-929,24.293185403074666,0.0,0.0,0.0,-136.81308077012042,0
86-1235,24.149898484487665,6.623219506147944,0.0,-176.0655488090985,0.0,0
86-1391,24.008998557363,0.0,13.193978510294292,0.0,-134.494469408922,0
86-600,23.222456285149143,7.3019475198739165,12.318152484380295,-176.6163160009363,-135.89494710773377,0
86-541,23.174407058659728,0.0,12.297900625265536,0.0,-136.9409471504292,0
86-562,23.148910394756196,7.348139449491312,12.107383982768265,-175.77613498598373,-136.84219663388185,0
86-233,23.109829704500065,6.704682232931347,14.830867853114114,0.0,-135.20122323406923,0
86-1104,22.876087728415737,0.0,11.364522701157782,0.0,-137.0557503037609,0
86-921,22.837491071435835,0.0,0.0,0.0,0.0,0
86-629,22.765972345931864,7.248043949796572,14.735285080282651,0.0,-134.6254529166499,0
86-523,22.601661288898153,0.0,0.0,0.0,0.0,0
86-24,22.497362107116054,6.899732560044588,0.0,-175.3951175927585,0.0,0
86-134,22.482653251683992,7.39097269051929,0.0,-175.61833016702633,0.0,0
86-992,22.215404374394435,0.0,0.0,-174.72530209097422,0.0,0
86-1381,22.179685040695382,0.0,0.0,0.0,0.0,0
86-306,22.010377015074997,7.531239364669037,11.806524681134297,-176.91881960733272,-134.85010327059075,0
86-269,21.734003959143234,7.158285015859227,11.109642096874955,0.0,-136.51973347276632,0
86-1364,21.670388585446663,0.0,0.0,0.0,0.0,0
86-56,21.492528728295454,0.0,0.0,0.0,0.0,0
86-1108,21.354029157731503,0.0,0.0,0.0,0.0,0
86-262,21.273132375140108,0.0,0.0,-176.1808120744348,-136.7254615166809,0
86-193,20.999753032663232,0.0,0.0,-175.59756719648476,0.0,0
86-273,20.98619183644764,0.0,13.23998957264838,0.0,-135.71942952411183,0
86-61,20.966572378003615,7.409267215214168,10.990330815183171,0.0,-136.4719147765053,0
86-360,20.82791348157536,6.957400459262148,10.700682821636956,0.0,-136.78713021178612,0
86-1261,20.80626056354514,0.0,0.0,0.0,0.0,0
86-421,20.80339446543183,0.0,12.487263806926052,0.0,-136.4577821736222,0
86-231,20.72965980034855,0.0,10.715842343155611,0.0,-136.55952473694254,0
86-212,20.64975792824177,0.0,0.0,0.0,0.0,0
86-662,20.529750973845108,0.0,0.0,-174.80723316511435,0.0,0
86-101,20.523451063651372,0.0,0.0,-177.13109667673658,0.0,0
86-599,20.488273327726088,0.0,0.0,0.0,0.0,0
86-1356,20.452075795667348,6.691695929326434,0.0,-175.74946726212502,0.0,0
86-1147,20.378845057456395,0.0,0.0,-175.16336857618603,0.0,0
86-112,20.25495268752708,6.951338448977685,12.776157764382795,0.0,-136.36058725142897,0
86-232,20.162617400758137,0.0,0.0,0.0,0.0,0
86-179,20.115214193326423,6.997965425488844,0.0,-175.97380608985952,0.0,0
86-572,20.09831738021084,6.631453705592735,0.0,-174.4182106246144,0.0,0
86-1382,20.0027945587586,0.0,0.0,-176.4839569593095,0.0,0
86-1201,19.898007165339745,0.0,0.0,-173.5881438610151,0.0,0
86-259,19.88610665504519,0.0,14.095492515322748,0.0,-136.66446411634385,0
86-208,19.79832389329693,0.0,9.835581138554096,0.0,-136.6938517213162,0
86-42,19.74700000092877,0.0,0.0,0.0,-136.93472984581535,0
86-1393,19.369937176771987,0.0,11.62562778919678,0.0,0.0,0
86-601,19.316660438808352,0.0,0.0,0.0,0.0,0
86-569,19.143410076835195,0.0,0.0,0.0,0.0,0
86-377,0.0,7.1861088170809,0.0,0.0,0.0,0
86-182,0.0,7.111639685715366,0.0,0.0,-136.66643801515346,0
86-610,0.0,7.076740474064639,0.0,0.0,0.0,0
86-186,0.0,6.994335813214952,0.0,0.0,0.0,0
86-754,0.0,6.9812392211922605,0.0,0.0,0.0,0
86-324,0.0,6.894079844018291,0.0,0.0,0.0,0
86-8,0.0,6.885020668228006,0.0,0.0,-137.09243976901874,0
86-304,0.0,6.861006472747944,0.0,-174.9527931576804,0.0,0
86-1224,0.0,6.858474771682997,10.162233105830571,-176.3942960376945,0.0,0
86-43,0.0,6.857710125296592,0.0,0.0,0.0,0
86-1324,0.0,6.8366309190936025,0.0,0.0,0.0,0
86-784,0.0,6.832429834248247,0.0,0.0,0.0,0
86-1223,0.0,6.821391996406097,0.0,0.0,0.0,0
86-666,0.0,6.8208638136950235,11.72501890069489,0.0,-136.61319975746244,0
86-655,0.0,6.811574095065686,0.0,0.0,0.0,0
86-484,0.0,6.794816402495022,0.0,-175.29952801048563,0.0,0
86-1302,0.0,6.776533572424809,0.0,0.0,0.0,0
86-188,0.0,6.771984773845966,0.0,0.0,0.0,0
86-318,0.0,6.765565902797529,10.549864628837573,0.0,0.0,0
86-547,0.0,6.76152682950519,0.0,0.0,0.0,0
86-123,0.0,6.741068992757897,0.0,-176.92049244958278,0.0,0
86-73,0.0,6.728000848696312,0.0,-173.66551965005874,0.0,0
86-1215,0.0,6.7232962573180615,0.0,0.0,-137.15107997676063,0
86-55,0.0,6.70542515742356,0.0,0.0,0.0,0
86-1220,0.0,6.702626725010836,0.0,-176.72012623193262,0.0,0
86-17,0.0,6.684633408513786,12.079170782642713,0.0,-136.46553008843793,0
86-1212,0.0,6.676402633390978,0.0,-176.29591527677917,0.0,0
86-342,0.0,6.673072065450904,0.0,-177.09638640819057,0.0,0
86-560,0.0,6.666908554407228,0.0,-176.55638630542083,0.0,0
86-7,0.0,6.663951390755999,0.0,-177.134518894827,0.0,0
86-536,0.0,6.650224533530191,0.0,-175.55576666998945,0.0,0
86-358,0.0,6.633642625605467,0.0,0.0,0.0,0
86-265,0.0,6.629245910762944,11.672433951652334,0.0,-135.5254192683224,0
86-294,0.0,6.627539887074978,0.0,-176.53054543773337,0.0,0
86-941,0.0,6.62385030816123,0.0,0.0,-137.02918499305022,0
86-117,0.0,6.620670545225959,13.366347659782356,0.0,-135.1277357463517,0
86-1228,0.0,6.619035924765423,0.0,0.0,0.0,0
86-44,0.0,6.609799814668033,10.066904400809499,-176.22923848519596,0.0,0
86-625,0.0,6.600042408245513,0.0,-175.57784114396304,0.0,0
86-1205,0.0,6.598387156397423,0.0,0.0,0.0,0
86-375,0.0,6.58535403133858,0.0,-176.87485560941656,0.0,0
86-653,0.0,6.582093105075857,10.192844265052969,0.0,-137.0468526003189,0
86-299,0.0,6.57392298105618,0.0,0.0,0.0,0
86-328,0.0,6.564573431411921,0.0,-177.15071401292658,0.0,0
86-372,0.0,6.559058353801115,12.16128510523605,0.0,-135.90785460641558,0
86-1209,0.0,6.5569298473613475,0.0,-175.90903897116698,0.0,0
86-142,0.0,0.0,16.58764640465528,0.0,-134.31029943507204,0
86-251,0.0,0.0,15.26609169570558,0.0,-132.32876565115612,0
86-1124,0.0,0.0,12.957086805555615,0.0,-135.63498350812026,0
86-106,0.0,0.0,12.305301169188496,0.0,-134.9363026407384,0
86-1043,0.0,0.0,12.05277323692124,0.0,-136.38338048804982,0
86-1210,0.0,0.0,11.997892555041787,0.0,-136.18270741969172,0
86-359,0.0,0.0,11.918900094895333,0.0,-136.896650512842,0
86-260,0.0,0.0,11.733712224927288,0.0,-134.93494337298102,0
86-254,0.0,0.0,11.66606869337719,0.0,-135.39278858815672,0
86-912,0.0,0.0,11.027100307050578,0.0,0.0,0
86-122,0.0,0.0,10.825046690926863,0.0,-136.98016310920696,0
86-336,0.0,0.0,10.814184467895338,0.0,-136.65561336509498,0
86-849,0.0,0.0,10.794530935622875,0.0,-136.45339871869544,0
86-75,0.0,0.0,10.762137995201009,0.0,-134.86948926896955,0
86-906,0.0,0.0,10.657112043079946,0.0,-134.94649261751323,0
86-307,0.0,0.0,10.64083697528106,0.0,0.0,0
86-925,0.0,0.0,10.532385219616343,0.0,-136.60227940775704,0
86-1042,0.0,0.0,10.427145199912033,0.0,-135.9298740406445,0
86-291,0.0,0.0,10.38833049769132,0.0,-136.36280066311744,0
86-969,0.0,0.0,10.357665647498807,0.0,0.0,0
86-1221,0.0,0.0,10.340653237026471,0.0,-136.78444818976726,0
86-22,0.0,0.0,10.109008110224583,0.0,-136.0945153773193,0
86-422,0.0,0.0,10.05626993552697,0.0,-137.15291858588344,0
86-997,0.0,0.0,9.940022482184242,0.0,-136.05068079571822,0
86-1076,0.0,0.0,9.90706211603676,0.0,0.0,0
86-1313,0.0,0.0,0.0,-172.03553485401514,0.0,0
86-89,0.0,0.0,0.0,-174.11917590224712,0.0,0
86-244,0.0,0.0,0.0,-174.66881337516338,0.0,0
86-1239,0.0,0.0,0.0,-174.89101607823687,0.0,0
86-417,0.0,0.0,0.0,-174.994775032142,0.0,0
86-1082,0.0,0.0,0.0,-175.2871723562917,0.0,0
86-797,0.0,0.0,0.0,-175.4567670569232,0.0,0
86-452,0.0,0.0,0.0,-175.60663352059913,0.0,0
86-131,0.0,0.0,0.0,-175.84648976388021,0.0,0
86-170,0.0,0.0,0.0,-176.02933613483904,0.0,0
86-49,0.0,0.0,0.0,-176.11712060145,0.0,0
86-576,0.0,0.0,0.0,-176.17624094752725,0.0,0
86-1325,0.0,0.0,0.0,-176.34749667781912,0.0,0
86-917,0.0,0.0,0.0,-176.44315933475195,0.0,0
86-364,0.0,0.0,0.0,-176.45400376534494,0.0,0
86-1144,0.0,0.0,0.0,-176.5545759709998,0.0,0
86-459,0.0,0.0,0.0,-176.5900922489292,0.0,0
86-757,0.0,0.0,0.0,-176.78146004939126,0.0,0
86-189,0.0,0.0,0.0,-176.78552485826944,0.0,0
86-1375,0.0,0.0,0.0,-176.7942301769812,0.0,0
86-85,0.0,0.0,0.0,-176.8622262317078,0.0,0
86-155,0.0,0.0,0.0,-176.8633056822342,0.0,0
86-132,0.0,0.0,0.0,-176.88722141993662,0.0,0
86-721,0.0,0.0,0.0,-176.89452394563745,0.0,0
86-660,0.0,0.0,0.0,-176.94664613278297,0.0,0
86-165,0.0,0.0,0.0,-176.9490794060546,0.0,0
86-1047,0.0,0.0,0.0,-177.03460087591316,0.0,0
86-962,0.0,0.0,0.0,-177.05009979150446,0.0,0
86-563,0.0,0.0,0.0,-177.05413247025376,0.0,0
86-710,0.0,0.0,0.0,-177.06076573749806,0.0,0
86-19,0.0,0.0,0.0,0.0,-136.57493444142327,0
86-1048,0.0,0.0,0.0,0.0,-136.59323226323096,0
86-1394,0.0,0.0,0.0,0.0,-136.7031414878449,0
86-667,0.0,0.0,0.0,0.0,-136.76375332640603,0
86-550,0.0,0.0,0.0,0.0,-136.7676743113553,0
86-440,0.0,0.0,0.0,0.0,-136.77547867194446,0
86-384,0.0,0.0,0.0,0.0,-136.82434857839235,0
86-1191,0.0,0.0,0.0,0.0,-137.0253017600278,0
86-28,0.0,0.0,0.0,0.0,-137.15337801613416,0
87-798,45.76333726473468,7.2890478531840115,9.540770573601092,-139.71816831805276,-116.94660025888106,0
87-94,42.68517289272887,7.807210432311516,11.438482446911769,-140.8618047757393,-117.27058850547418,0
87-329,42.62633416516033,0.0,8.63721519596777,-143.8435918732246,-116.14125173489448,0
87-1215,39.043664114596574,8.567420499115517,18.326397747326034,-148.10319202957018,-112.1655853244174,0
87-306,38.79089802742205,8.423368630141217,17.38852097965286,-147.5572097965442,-113.30994822578114,0
87-1225,35.03995731486279,7.644874377350188,9.260897781961129,-145.1942980132977,0.0,0
87-96,34.800459184093235,8.411498354281218,15.267339939469528,-142.57377544281442,-113.77537924823619,0
87-80,34.26725806699962,7.579322185978865,10.165006584977146,-145.31353463787894,-117.33701473881706,0
87-272,33.04482649626707,0.0,0.0,-145.04909640900317,0.0,0
87-458,31.82864240741427,7.062237010405759,8.848838558965015,-147.90502655629118,-117.35673958869958,0
87-364,30.02735014223174,6.97919257672274,0.0,-145.62888892066132,0.0,0
87-1383,29.458778053285105,7.158265604469286,11.382665873220063,-147.1851743930618,-115.20389410333948,0
87-1381,29.379067028699602,7.057155276186364,9.520118069742955,-147.44014898340706,0.0,0
87-170,28.611037146811935,7.448759216181163,10.81435054295736,-145.5833462966316,-116.33317801584172,0
87-7,27.940317116547774,7.762733912336998,10.288912257558117,-146.39582620958112,-116.99806804106412,0
87-8,27.431875674679993,8.442441273978023,13.309073835243922,-146.43073289109128,-114.68264015698274,0
87-528,27.278175330123496,6.956938050473502,12.572573423029183,0.0,-115.86050849010235,0
87-1214,27.049514589264795,6.910396695575786,13.380087534639001,0.0,-115.01422193867876,0
87-187,26.301934704927096,7.624979766154378,13.80697696300558,-146.80444953777794,-116.24150241289077,0
87-72,26.16568853280182,0.0,0.0,0.0,0.0,0
87-1204,26.043583865185965,0.0,14.30066631972581,0.0,-113.99875262449606,0
87-42,26.032605022566962,6.945775648806101,11.413966129093097,-148.51334300169046,-115.45962113844672,0
87-484,25.60590448637788,7.821511442534352,9.452862195299861,-144.80342824464256,0.0,0
87-125,25.352352209070578,7.384197105116971,11.699008100603885,-148.0786499069489,-116.47928162681653,0
87-24,25.179943045749408,6.8712360396483705,0.0,-147.68379884550205,0.0,0
87-304,24.941845906669492,7.418001449841951,8.759916040487742,-145.90773324616856,0.0,0
87-550,24.911202798789827,0.0,15.236030810852291,0.0,-112.54811016362378,0
87-563,24.831011369128763,6.925990701644486,0.0,-146.85364873324664,0.0,0
87-89,24.627731853856712,0.0,0.0,-144.74071297646265,0.0,0
87-1040,24.4786564151425,0.0,8.677925081703242,-143.73005865901393,0.0,0
87-1263,24.352970697919314,7.115422777504311,0.0,-147.72254406968608,0.0,0
87-375,24.30562146594206,7.47671196457956,10.728994972706614,-147.01859104684112,-117.5484588422267,0
87-211,24.040778478166033,0.0,12.024989761872721,0.0,-115.29933589641158,0
87-326,23.84091397377547,0.0,13.403513863828568,0.0,-114.09612901805878,0
87-899,23.782965894738954,6.786854289311883,0.0,0.0,0.0,0
87-1382,23.049478199124025,0.0,0.0,-147.13434806014456,0.0,0
87-21,23.033115012477193,6.885385446356952,17.0754700787197,0.0,-112.64623545792314,0
87-134,22.902412559799366,7.118448074428948,0.0,-148.4298479508937,0.0,0
87-671,22.850427297039417,7.363832899307011,9.290737582162581,0.0,-117.14392577221187,0
87-1212,22.82710417153058,7.319978842620022,8.488587558174542,-146.79399947554978,0.0,0
87-1244,22.772154646965657,0.0,0.0,-146.52671546707552,0.0,0
87-344,22.650441603792768,6.851152454675727,0.0,-146.1111164685945,0.0,0
87-572,22.64462021180204,0.0,0.0,-146.6218570299049,0.0,0
87-22,22.561730260562822,0.0,12.420946020523514,0.0,-115.92078463549943,0
87-792,22.449142003468687,6.796765718670605,10.386729328407005,-145.7320277686391,-116.55235036161672,0
87-300,22.444266536425786,0.0,0.0,0.0,0.0,0
87-1220,22.263855693816865,7.232612304468009,0.0,-147.79181044699013,0.0,0
87-197,21.779139324459123,0.0,0.0,-147.71371947177343,0.0,0
87-1142,21.357828160668515,7.9074585400473625,14.417639302314827,0.0,-112.90514453593484,0
87-629,21.297303964440065,7.466895423948821,14.561960757766391,0.0,-114.34493588524118,0
87-959,21.185013135139823,7.2616913650846895,10.95407358079936,0.0,-117.16968508365838,0
87-1205,21.03890886458264,6.803918484526675,0.0,0.0,0.0,0
87-1268,21.024089197604884,0.0,0.0,-148.11246780176458,-117.59009881540825,0
87-565,21.011160554310273,7.013082969818112,9.102093351080745,-149.07134121878593,0.0,0
87-1154,20.93928570685094,7.031784594884829,0.0,-147.5790605729104,0.0,0
87-23,20.824064713587745,8.034282575847216,10.39510636312936,-148.76114224110805,-116.45713994109427,0
87-342,20.809933251450673,7.59964278000738,9.439259417552336,-147.04514419162493,0.0,0
87-651,20.68881933880395,6.7868614916595,10.722981018463996,0.0,-116.91253696281017,0
87-9,20.62668890329612,0.0,0.0,0.0,0.0,0
87-292,20.574523157620288,6.997381310161243,9.704989534387517,-148.52473424294004,-117.52553235685045,0
87-43,20.38463539880894,7.947846605814933,10.27417967484159,-148.86267779302653,-116.55158689396698,0
87-562,20.263566451172544,7.523519691715454,9.101099674320599,-147.50053376990974,0.0,1
87-1235,20.14550001968613,0.0,0.0,-148.5590052981588,0.0,0
87-1364,20.02333739463115,0.0,0.0,0.0,0.0,0
87-332,19.938482212178155,0.0,0.0,0.0,0.0,0
87-1355,19.865135657588432,7.011781743247476,0.0,0.0,0.0,0
87-1324,19.82157967196501,7.447613473497201,9.988161969359524,0.0,-117.23700444632232,0
87-459,19.782597744651078,0.0,0.0,-147.9840718615631,0.0,0
87-73,19.762032833654366,7.194306411334547,8.521915814104462,-144.32465022044875,0.0,0
87-1386,19.75083627033309,6.957516831867787,0.0,0.0,0.0,0
87-1309,19.73781639017787,7.342505719410977,10.130778974207484,-147.90399262249488,-117.42736775913815,0
87-189,19.709571922779325,0.0,0.0,-148.2958340876305,0.0,0
87-17,19.686792129454666,6.950038991438341,11.509664865287561,0.0,-115.93231130056016,0
87-36,19.680736372038755,7.305710131133648,17.045667442699113,0.0,-112.9427872365045,0
87-366,19.264450427529063,0.0,0.0,0.0,0.0,0
87-105,19.225798610332156,7.647587084032768,9.541283867338532,-148.6774333181082,-117.28010724412992,0
87-1281,19.21294822543087,6.907286825923701,9.754381201109023,0.0,-115.65912741756804,0
87-244,19.184390305492506,0.0,0.0,-146.59173006830906,0.0,0
87-62,19.12893338281541,0.0,0.0,-148.56560757100507,0.0,0
87-192,19.074010872218192,0.0,0.0,-148.37349097129945,0.0,0
87-569,19.032835101136204,0.0,0.0,0.0,0.0,0
87-255,18.995335808596923,0.0,0.0,0.0,0.0,0
87-560,18.628192164691026,7.4360044481743595,8.55880363038139,-146.9232652941596,0.0,0
87-381,18.53406180293796,6.858237715063539,0.0,-148.4008670739462,0.0,0
87-53,18.455077590003086,0.0,10.44283024458254,0.0,0.0,0
87-996,18.29560226543715,6.813664897767183,8.765841394815702,-148.06874392025003,0.0,0
87-328,18.164888455817096,6.849183152989973,0.0,-148.94588672951238,0.0,0
87-373,18.02724245093868,0.0,0.0,-148.41502561120103,0.0,0
87-4,17.959860330682375,6.807837245071254,9.0689257388356,0.0,-116.54404952296039,0
87-933,17.892981553559228,0.0,0.0,-148.28388441322414,0.0,0
87-1104,17.84126455437964,0.0,9.078669813701682,0.0,-116.17179328905131,0
87-600,17.672540970851124,7.056096269381437,9.480764340742892,0.0,-116.32191910281506,0
87-182,17.619646269716647,7.824912469756124,12.599901915945441,0.0,-114.90854890474115,0
87-662,17.52330038972667,0.0,0.0,-146.81470869103092,0.0,0
87-324,17.503652177201076,7.8315074556760615,10.405616038658751,0.0,-115.13968448642648,0
87-293,17.45332851739396,7.480414575037405,9.7929244377823,0.0,-117.10156224812799,0
87-661,17.450796929495166,0.0,0.0,0.0,0.0,0
